Country,YEAR,GDP,Inflation,CPI
Eritrea,2006,1558.31513,,
Spain,2006,30720.2222,3.515575768,92.0914627
Estonia,2006,19345.3147,4.437620424,82.6109735
Ethiopia,2006,712.343569,12.29947631,50.3614202
European Union,2006,29125.9659,2.666314946,
Fragile and conflict affected situations,2006,3632.09352,6.695264658,
Finland,2006,34455.1053,1.566663807,92.6424129
Fiji,2006,7581.6149,2.490836388,82.8238466
France,2006,32468.5416,1.675124496,94.3101234
Faroe Islands,2006,,,
"Micronesia, Fed. Sts.",2006,3021.12296,4.637370086,81.2222874
Gabon,2006,14381.461,-1.40940137,87.4962562
United Kingdom,2006,34845.5918,2.455661664,90.2811171
Georgia,2006,5866.58888,9.160965084,76.37285
Ghana,2006,2397.47604,11.67918394,58.7064955
Gibraltar,2006,,,
Guinea,2006,1473.69543,34.6952706,56.887214
"Gambia, The",2006,2080.85222,2.056503424,82.7252246
Guinea-Bissau,2006,1204.7304,1.954737176,85.826797
Equatorial Guinea,2006,29677.8051,4.415899842,80.8994756
Greece,2006,28549.1517,3.195946841,88.046173
Grenada,2006,10364.7281,4.25195322,86.4306405
Greenland,2006,,,
Guatemala,2006,5900.85123,6.560852828,79.4661273
Guam,2006,,,
Guyana,2006,7477.14144,6.677157904,77.2001513
High income,2006,35967.5789,2.457924442,
"Hong Kong SAR, China",2006,41741.447,2.000251604,91.3268754
Honduras,2006,3447.43213,5.577752077,75.997124
Heavily indebted poor countries (HIPC),2006,1694.24982,6.739930604,
Croatia,2006,17595.7572,3.189825915,88.5737294
Haiti,2006,2469.06327,11.34521522,77.3525429
Hungary,2006,18389.4103,3.930326038,79.9381656
IBRD only,2006,7039.47236,5.640877722,
IDA & IBRD total,2006,5978.61431,6.125566156,
IDA total,2006,2355.311,6.241033281,
IDA blend,2006,3612.39419,4.25195322,
Indonesia,2006,6715.70787,13.1086721,77.6885299
IDA only,2006,1728.39808,6.686211281,
Isle of Man,2006,,,
India,2006,3240.73655,5.796523376,69.8720985
Not classified,2006,,,
Ireland,2006,44232.373,3.931639895,96.799165
"Iran, Islamic Rep.",2006,15868.3782,10.01589825,54.35978
Iraq,2006,10657.5386,53.23096291,89.7657381
Iceland,2006,39700.3294,6.687079061,71.5546548
Israel,2006,25700.9384,2.060803918,89.6897974
Italy,2006,32453.5837,2.09084391,92.8746038
Jamaica,2006,7973.9457,8.561064087,60.7853758
Jordan,2006,8629.07008,6.251724667,80.4910848
Japan,2006,33634.6317,0.249355116,100.664513
Kazakhstan,2006,15742.064,8.721693861,66.8191427
Kenya,2006,2283.79516,14.45373421,63.5526357
Kyrgyz Republic,2006,2508.12887,5.552123332,63.1606326
Cambodia,2006,1938.94211,5.810685505,72.1743047
Kiribati,2006,1750.8781,,80.4730642
St. Kitts and Nevis,2006,20340.4811,8.487485758,88.3094309
"Korea, Rep.",2006,26884.2673,2.242340285,88.0847722
Kuwait,2006,88754.7812,3.057013392,78.4240755
Latin America & Caribbean (excluding high income),2006,10863.2964,4.292450118,
Lao PDR,2006,2832.04969,6.545594391,83.6441297
Lebanon,2006,10292.6569,,
Liberia,2006,854.699757,7.341446083,66.2937421
Libya,2006,29391.5498,1.459268762,80.9665927
St. Lucia,2006,11633.6056,2.395620825,89.3806496
Latin America & Caribbean,2006,11291.1129,4.267174634,
Least developed countries: UN classification,2006,1741.44626,6.852466179,
Low income,2006,1352.71243,7.341446083,
Liechtenstein,2006,,,
Sri Lanka,2006,6249.00819,10.02018361,64.0883162
Lower middle income,2006,4259.08106,5.80360444,
Low & middle income,2006,5780.59987,6.13734111,
Lesotho,2006,1772.5366,6.072718797,75.3207917
Late-demographic dividend,2006,8300.25952,4.365035271,
Lithuania,2006,16483.8504,3.739120041,80.5613033
Luxembourg,2006,78878.4577,2.666314946,92.0839021
Latvia,2006,15859.3154,6.536199088,76.8561546
"Macao SAR, China",2006,67888.3005,5.149973378,83.8491296
St. Martin (French part),2006,,,
Morocco,2006,5256.104,3.28476167,92.6585973
Monaco,2006,,,
Moldova,2006,5333.09218,12.77775578,73.4591664
Madagascar,2006,1480.07478,10.76563716,69.6964626
Maldives,2006,11348.6264,2.738421316,75.3199519
Middle East & North Africa,2006,15209.3913,3.483406997,
Mexico,2006,13812.9014,3.629467624,83.4246493
Marshall Islands,2006,2853.31426,,
Middle income,2006,6205.05252,5.577752077,
North Macedonia,2006,8690.23693,3.213629296,89.5959287
Mali,2006,1596.66071,1.543525969,87.1853764
Malta,2006,23320.9598,2.773780065,91.4122355
Myanmar,2006,1876.89368,19.99648734,53.4357527
Middle East & North Africa (excluding high income),2006,9731.15583,5.047032961,
Montenegro,2006,10458.7261,2.924512581,84.609589
Mongolia,2006,5996.02794,5.095166617,60.1923337
Northern Mariana Islands,2006,,,
Mozambique,2006,767.091548,13.24508791,68.989265
Mauritania,2006,4294.75864,6.241033281,79.9450953
Mauritius,2006,12419.5163,8.913501057,79.3567324
Malawi,2006,1116.03702,13.97429435,73.1677722
Malaysia,2006,17568.2609,3.609235642,90.9405264
North America,2006,45501.7953,2.613984748,
Namibia,2006,7449.96829,4.961166893,74.9475597
New Caledonia,2006,,,
Niger,2006,943.321718,0.04048583,88.5621918
Nigeria,2006,3694.7642,8.22522152,66.437916
Nicaragua,2006,3594.60893,9.140199668,68.6810335
Netherlands,2006,41013.7866,1.101501065,93.7001283
Norway,2006,54160.4818,2.329349808,91.4306398
Nepal,2006,1750.48068,6.920335807,73.2499176
Nauru,2006,4989.82314,,
New Zealand,2006,27755.527,3.365401962,89.9420574
OECD members,2006,31721.1609,2.600153765,
Oman,2006,45731.0591,3.544985916,78.702901
Other small states,2006,17100.0398,3.709784798,
Pakistan,2006,4033.58371,7.921084401,60.1967686
Panama,2006,11583.2757,2.457893464,83.2831128
Peru,2006,7269.97901,2.002258012,88.8698521
Philippines,2006,4662.66067,5.485232068,82.9875519
Palau,2006,13012.8779,4.429811434,84.0722892
Papua New Guinea,2006,2480.62925,2.368462384,78.932836
Poland,2006,15152.3361,1.284693944,88.0005868
Pre-demographic dividend,2006,2708.85113,6.695264658,
Puerto Rico,2006,29952.6364,,
"Korea, Dem. People's Rep.",2006,,,
Portugal,2006,24682.7189,3.107665459,94.6166247
Paraguay,2006,7969.1889,9.589349411,78.1971991
West Bank and Gaza,2006,3354.09869,3.842341256,83.8023536
Pacific island small states,2006,4757.2419,4.429811434,
Post-demographic dividend,2006,35095.0938,2.457924442,
French Polynesia,2006,,,
Qatar,2006,120966.644,11.83580962,82.3084948
Romania,2006,11556.6242,6.558514123,78.9529284
Russian Federation,2006,14912.2344,9.668654548,67.3903014
Rwanda,2006,1030.02142,8.882826548,70.4868242
South Asia,2006,3181.34547,6.77492886,
Saudi Arabia,2006,48604.1382,2.209024079,78.9531532
Sudan,2006,3673.70996,7.199129901,60.6564262
Senegal,2006,2446.92904,2.112285839,88.9356155
Singapore,2006,64054.2709,0.962901778,88.7986248
Solomon Islands,2006,1820.2465,11.21998702,73.1554054
Sierra Leone,2006,945.773406,,71.8527028
El Salvador,2006,5621.65709,4.037123594,87.6413243
San Marino,2006,68540.1921,2.095259356,89.2256666
Somalia,2006,,,
Serbia,2006,10209.1835,11.724023,72.8618416
Sub-Saharan Africa (excluding high income),2006,2867.38234,6.616554305,
South Sudan,2006,,,
Sub-Saharan Africa,2006,2868.92162,6.537843953,
Small states,2006,15613.1755,4.25195322,
Sao Tome and Principe,2006,2466.94091,23.07703735,48.2115529
Suriname,2006,11222.7145,11.28130433,76.727018
Slovak Republic,2006,18914.028,4.483331204,90.6923887
Slovenia,2006,25720.4496,2.457924442,88.9524566
Sweden,2006,37730.1637,1.360214686,93.9666691
Eswatini,2006,6750.19845,5.304639463,73.1402545
Sint Maarten (Dutch part),2006,,0.300601202,89.5522054
Seychelles,2006,17045.9475,-0.3534655,53.9117465
Syrian Arab Republic,2006,,10.02411054,77.3847645
Turks and Caicos Islands,2006,,,
Chad,2006,1549.23039,8.03628898,92.5100234
East Asia & Pacific (IDA & IBRD countries),2006,6004.35039,4.63747436,
Europe & Central Asia (IDA & IBRD countries),2006,12053.4334,6.997129035,
Togo,2006,1038.80339,2.228977794,86.6229528
Thailand,2006,11036.5694,4.63747436,90.5854588
Tajikistan,2006,1845.40671,10.01086519,64.7445171
Turkmenistan,2006,6595.03395,,
Latin America & the Caribbean (IDA & IBRD countries),2006,11187.827,4.292450118,
Timor-Leste,2006,1323.02456,3.936162599,77.3405048
Middle East & North Africa (IDA & IBRD countries),2006,9803.3856,6.251724667,
Tonga,2006,4405.10675,6.149116065,81.4605367
South Asia (IDA & IBRD),2006,3181.34547,6.77492886,
Sub-Saharan Africa (IDA & IBRD countries),2006,2868.92162,6.537843953,
Trinidad and Tobago,2006,27293.7584,8.329603515,69.9544002
Tunisia,2006,8852.0262,3.225253374,86.8829381
Turkiye,2006,13748.4365,9.597242123,72.1730194
Tuvalu,2006,2778.56528,,
Tanzania,2006,1738.578,7.250972621,71.1423014
Uganda,2006,1672.48757,7.310676136,71.553628
Ukraine,2006,8054.04004,9.052524911,55.8370806
Upper middle income,2006,8524.26384,4.63747436,
Uruguay,2006,12419.5558,6.397649744,75.0569496
United States,2006,46302.0009,3.225944101,92.4497051
Uzbekistan,2006,3987.06641,,
St. Vincent and the Grenadines,2006,10261.0685,2.740675161,83.7423597
"Venezuela, RB",2006,15235.8966,,
British Virgin Islands,2006,,,
Virgin Islands (U.S.),2006,,,
Vietnam,2006,4114.46961,7.418017151,64.3272395
Vanuatu,2006,2513.64454,2.040816327,85.6237953
World,2006,11034.4664,4.282396048,
Samoa,2006,4871.40823,3.700086806,79.2322998
Kosovo,2006,,0.621646939,86.7738856
"Yemen, Rep.",2006,3647.32807,10.84479869,66.4689129
South Africa,2006,11599.1032,3.243907765,76.6680692
Zambia,2006,2369.27563,9.019572472,65.3199255
Zimbabwe,2006,1687.1542,,
Aruba,2007,37366.695,5.392567845,91.8735825
Africa Eastern and Southern,2007,3030.35607,8.450774806,
Afghanistan,2007,1230.20479,8.680570785,83.0740187
Africa Western and Central,2007,3070.68041,3.60736768,
Angola,2007,6031.48242,12.25149745,68.2927017
Albania,2007,7283.34264,2.932682482,91.3288155
Andorra,2007,,,
Arab World,2007,13781.0921,4.74390639,
United Arab Emirates,2007,87209.3795,,86.9531235
Argentina,2007,16590.249,,
Armenia,2007,7560.86836,4.407360896,82.0524631
American Samoa,2007,,,
Antigua and Barbuda,2007,25644.8348,1.416052594,92.3492792
Australia,2007,36599.8507,2.327611289,91.4932362
Austria,2007,39430.6092,2.168555288,94.6791493
Azerbaijan,2007,11732.8415,16.69975496,77.1416667
Burundi,2007,615.981142,8.412062858,68.2736478
Belgium,2007,36791.2004,1.8230563,93.7028996
Benin,2007,2261.25155,1.298068133,89.8317313
Burkina Faso,2007,1341.37421,-0.23062731,88.7482742
Bangladesh,2007,2067.67747,9.106984969,80.5553138
Bulgaria,2007,12811.3588,8.40253419,84.5612155
Bahrain,2007,47590.923,3.256666667,92.159167
"Bahamas, The",2007,33158.06,2.492577949,92.5255637
Bosnia and Herzegovina,2007,8196.4963,1.500777106,91.6140705
Belarus,2007,12332.5029,8.426752735,71.5624964
Belize,2007,7432.95666,,
Bermuda,2007,75627.2475,,
Bolivia,2007,4581.25366,8.705609236,82.8010562
Brazil,2007,12565.2614,3.641272991,85.8890059
Barbados,2007,16857.1983,4.034229829,84.3360149
Brunei Darussalam,2007,81111.9517,0.96777412,96.6086728
Bhutan,2007,5309.21179,5.156111388,82.6404122
Botswana,2007,12326.8512,7.080998472,76.7994154
Central African Republic,2007,832.624834,0.959917619,87.1135639
Canada,2007,39575.3097,2.138383993,95.6926159
Central Europe and the Baltics,2007,17758.2831,4.837329283,
Switzerland,2007,51208.0988,0.732350603,97.4322214
Channel Islands,2007,,,
Chile,2007,16840.327,4.407799384,90.3839002
China,2007,6818.92341,4.816767674,92.1719135
Cote d'Ivoire,2007,3273.45095,1.892006293,91.9883078
Cameroon,2007,2714.92219,0.921402246,90.9684398
"Congo, Dem. Rep.",2007,576.452384,16.94510065,77.4308945
"Congo, Rep.",2007,4356.06668,2.654646451,90.8911056
Colombia,2007,9793.9196,5.545141282,87.6994262
Comoros,2007,2093.75423,4.466167101,91.1593863
Cabo Verde,2007,5323.3498,4.410997042,90.8478425
Costa Rica,2007,11774.4311,9.357244564,77.3714201
Caribbean small states,2007,14585.7481,4.257557957,
Cuba,2007,,,
Curacao,2007,25369.9854,2.995720399,89.4671623
Cayman Islands,2007,73489.352,,
Cyprus,2007,32881.5469,2.372651837,92.9693617
Czech Republic,2007,26282.3755,2.853124372,91.7219136
Germany,2007,36287.4822,2.298341797,96.0746736
Djibouti,2007,,4.965976546,84.508684
Dominica,2007,9066.0549,3.632221293,91.2767643
Denmark,2007,39006.2023,1.693265862,93.2952415
Dominican Republic,2007,10111.0351,6.143566552,83.7906783
Algeria,2007,12326.077,3.678995747,86.7974504
East Asia & Pacific (excluding high income),2007,6760.62522,4.810237043,
Early-demographic dividend,2007,6210.0367,6.214397332,
East Asia & Pacific,2007,9849.50954,3.764002592,
Europe & Central Asia (excluding high income),2007,13011.6343,8.591466822,
Europe & Central Asia,2007,24207.3631,2.915982619,
Ecuador,2007,8304.77549,2.27618478,84.7132659
"Egypt, Arab Rep.",2007,8229.52328,9.318969058,67.9663872
Euro area,2007,34420.1745,2.453965281,
Eritrea,2007,1580.83138,,
Spain,2007,32469.5305,2.786797458,94.6578653
Estonia,2007,22195.1976,6.601326031,88.0643932
Ethiopia,2007,793.321514,17.24040083,59.0439309
European Union,2007,31033.0198,2.510665652,
Fragile and conflict affected situations,2007,3885.15164,4.617437722,
Finland,2007,37838.3402,2.510665652,94.9683542
Fiji,2007,7643.49436,4.803706413,86.802461
France,2007,34121.3439,1.48799806,95.7134562
Faroe Islands,2007,,,
"Micronesia, Fed. Sts.",2007,3072.97653,3.30634278,83.9077746
Gabon,2007,15206.4737,5.030318837,91.8975968
United Kingdom,2007,35695.2985,2.386561508,92.4357315
Georgia,2007,6818.50985,9.244897456,83.4334417
Ghana,2007,2503.85908,10.73426655,65.0082072
Gibraltar,2007,,,
Guinea,2007,1580.91154,18.17556561,67.2267869
"Gambia, The",2007,2137.12639,5.369134738,87.1668533
Guinea-Bissau,2007,1246.91911,4.617437722,89.7897959
Equatorial Guinea,2007,33547.3775,2.803738318,83.1676852
Greece,2007,29320.2648,2.895003215,90.5951125
Grenada,2007,11270.356,3.858829225,89.7658513
Greenland,2007,,,
Guatemala,2007,6318.32029,6.821617536,84.8870025
Guam,2007,,,
Guyana,2007,8229.8777,12.20015444,86.618689
High income,2007,37778.9329,2.756723716,
"Hong Kong SAR, China",2007,45250.2761,2.035027134,93.1854021
Honduras,2007,3675.81667,6.936214709,81.2684477
Heavily indebted poor countries (HIPC),2007,1787.08675,7.254108413,
Croatia,2007,19493.2351,2.899282756,91.1417323
Haiti,2007,2613.03991,6.557227726,82.4247253
Hungary,2007,19099.8517,7.958745165,86.3002405
IBRD only,2007,7786.92143,6.160686694,
IDA & IBRD total,2007,6578.75471,6.177806835,
IDA total,2007,2506.4433,6.557227726,
IDA blend,2007,3827.71669,4.410997042,
Indonesia,2007,7238.36954,6.406562813,82.6656944
IDA only,2007,1847.44405,6.980864539,
Isle of Man,2007,,,
India,2007,3529.62081,6.372881356,74.3249645
Not classified,2007,,,
Ireland,2007,46773.4866,4.897115644,101.539532
"Iran, Islamic Rep.",2007,17433.2365,17.34104046,63.7863315
Iraq,2007,10966.9089,-10.0674926,80.7285791
Iceland,2007,41463.4255,5.051557365,75.1692792
Israel,2007,27513.1431,0.459816074,90.1022055
Italy,2007,34141.2008,1.829741122,94.5739686
Jamaica,2007,8265.25766,9.244820673,66.4048747
Jordan,2007,9182.65458,4.74390639,84.3095065
Japan,2007,35015.9866,0.060039454,100.724951
Kazakhstan,2007,17406.1611,10.84683621,74.0669056
Kenya,2007,2437.76654,9.75888023,69.7546613
Kyrgyz Republic,2007,2769.43336,10.23010327,69.6220305
Cambodia,2007,2162.2627,8.708827706,78.4598405
Kiribati,2007,1793.16252,3.592521313,83.3640761
St. Kitts and Nevis,2007,20823.8396,4.480886086,92.2664759
"Korea, Rep.",2007,29064.9181,2.534573821,90.3173458
Kuwait,2007,91584.946,5.484949833,82.7255967
Latin America & Caribbean (excluding high income),2007,11617.1588,6.426279345,
Lao PDR,2007,3077.49704,4.661972695,87.5435962
Lebanon,2007,11536.6384,,
Liberia,2007,924.643104,11.39189668,73.8458567
Libya,2007,31594.6182,6.25098783,86.0278046
St. Lucia,2007,11985.8915,2.823103737,91.9039581
Latin America & Caribbean,2007,12092.7546,4.985326784,
Least developed countries: UN classification,2007,1877.93255,7.785568962,
Low income,2007,1438.96618,8.182136383,
Liechtenstein,2007,,,
Sri Lanka,2007,6803.64567,15.84211149,74.2412587
Lower middle income,2007,4604.01029,6.557227726,
Low & middle income,2007,6359.44996,6.3822939,
Lesotho,2007,1899.54876,8.01243669,81.3558224
Late-demographic dividend,2007,9336.12929,5.438758839,
Lithuania,2007,19094.641,5.737173828,85.1832453
Luxembourg,2007,85109.8794,2.312458618,94.2133042
Latvia,2007,18236.6092,10.09297758,84.613229
"Macao SAR, China",2007,78123.7832,5.571496891,88.5207812
St. Martin (French part),2007,,,
Morocco,2007,5523.61328,2.042085127,94.5507647
Monaco,2007,,,
Moldova,2007,5654.62471,12.36716684,82.5439841
Madagascar,2007,1561.13259,10.28796632,76.8668112
Maldives,2007,12266.6234,6.794773539,80.4377721
Middle East & North Africa,2007,16083.9629,4.167823301,
Mexico,2007,14297.2214,3.966849055,86.7339792
Marshall Islands,2007,3009.9235,,
Middle income,2007,6838.79867,6.214397332,
North Macedonia,2007,9350.90778,2.251757983,91.6134122
Mali,2007,1641.39629,1.412002017,88.4164357
Malta,2007,25059.1377,1.249219238,92.5541747
Myanmar,2007,2154.57519,35.02459707,72.1514098
Middle East & North Africa (excluding high income),2007,10428.7288,4.325807947,
Montenegro,2007,12459.318,4.347122157,88.2876712
Mongolia,2007,6697.63382,9.630963096,65.9894352
Northern Mariana Islands,2007,,,
Mozambique,2007,825.489152,8.489486755,74.8460996
Mauritania,2007,4201.6264,7.254108413,85.7443992
Mauritius,2007,13424.356,8.827292724,86.3617835
Malawi,2007,1221.5724,7.952209909,78.986227
Malaysia,2007,18807.4305,2.027353178,92.7842121
North America,2007,47221.5147,2.495528237,
Namibia,2007,7921.05922,6.547881411,79.8550371
New Caledonia,2007,,,
Niger,2007,962.4207,0.053959261,88.6099793
Nigeria,2007,3939.64915,5.388007969,70.0175962
Nicaragua,2007,3826.21963,11.12693474,76.3231273
Netherlands,2007,43939.1453,1.613858598,95.2123159
Norway,2007,55930.5335,0.712589074,92.0821645
Nepal,2007,1836.85983,2.269219244,74.9121189
Nauru,2007,3945.69149,,
New Zealand,2007,29369.8082,2.376143103,92.0792094
OECD members,2007,33271.5335,2.484704388,
Oman,2007,47647.5305,5.830484181,83.2916612
Other small states,2007,18967.4173,5.103834376,
Pakistan,2007,4244.82983,7.598684411,64.7709311
Panama,2007,13082.8226,4.168633003,86.7548801
Peru,2007,8036.41525,1.779986447,90.4517234
Philippines,2007,5014.31919,2.9,85.3941909
Palau,2007,13909.3713,3.238750358,86.7951807
Papua New Guinea,2007,2681.57446,0.911350456,79.6521908
Poland,2007,16802.8339,2.458743124,90.1642951
Pre-demographic dividend,2007,2863.1749,5.995907559,
Puerto Rico,2007,30582.9873,,
"Korea, Dem. People's Rep.",2007,,,
Portugal,2007,25733.1271,2.453965281,96.9384838
Paraguay,2007,8505.7145,8.130474177,84.5550022
West Bank and Gaza,2007,3485.04161,1.859743794,85.3608627
Pacific island small states,2007,4824.55182,4.369595142,
Post-demographic dividend,2007,36838.5265,2.327611289,
